model	objective	gene	status	value
./model.xml	obj	G_WP_086891168_1	optimal	77.49506291513433
./model.xml	obj	G_WP_086891179_1	optimal	77.49506291513406
./model.xml	obj	G_WP_086891182_1	optimal	77.49506291513435
./model.xml	obj	G_WP_086891184_1	optimal	0.0
./model.xml	obj	G_WP_086891185_1	optimal	77.49506291513437
./model.xml	obj	G_WP_086891188_1	optimal	0.0
./model.xml	obj	G_WP_086891189_1	optimal	77.49506291513411
./model.xml	obj	G_WP_086891190_1	optimal	0.0
./model.xml	obj	G_WP_086891195_1	optimal	77.49506291513428
./model.xml	obj	G_WP_086891199_1	optimal	77.49506291513434
./model.xml	obj	G_WP_086891200_1	optimal	77.49506291513434
./model.xml	obj	G_WP_086891204_1	optimal	77.49506291513428
./model.xml	obj	G_WP_086891211_1	optimal	0.0
./model.xml	obj	G_WP_086891215_1	optimal	77.49506291513413
./model.xml	obj	G_WP_086891216_1	optimal	77.49506291513437
./model.xml	obj	G_WP_086891217_1	optimal	77.49506291513437
./model.xml	obj	G_WP_086891218_1	optimal	77.49506291513427
./model.xml	obj	G_WP_086891225_1	optimal	77.49506291513418
./model.xml	obj	G_WP_086891230_1	optimal	77.49506291513428
./model.xml	obj	G_WP_086891233_1	optimal	77.49506291513437
./model.xml	obj	G_WP_086891234_1	optimal	77.49506291513437
./model.xml	obj	G_WP_086891243_1	optimal	77.49506291513424
./model.xml	obj	G_WP_086891245_1	optimal	77.49506291513426
./model.xml	obj	G_WP_086891250_1	optimal	77.4950629151342
./model.xml	obj	G_WP_086891251_1	optimal	77.4950629151342
./model.xml	obj	G_WP_086891253_1	optimal	77.49506291513435
./model.xml	obj	G_WP_086891257_1	optimal	77.49506291513424
./model.xml	obj	G_WP_086891260_1	optimal	77.49506291513418
./model.xml	obj	G_WP_086891261_1	optimal	77.49506291513424
./model.xml	obj	G_WP_086891262_1	optimal	77.49506291513437
./model.xml	obj	G_WP_086891266_1	optimal	-8.036794125025359e-15
./model.xml	obj	G_WP_086891269_1	optimal	77.49506291513428
./model.xml	obj	G_WP_086891272_1	optimal	77.49506291513428
./model.xml	obj	G_WP_086891279_1	optimal	77.49506291513424
./model.xml	obj	G_WP_086891286_1	optimal	77.24116805745184
