model	objective	gene	status	value
./model.xml	obj	G_lcl_CP066290_1_prot_QQE52373_1_1863	optimal	52.68612231255416
./model.xml	obj	G_lcl_CP066290_1_prot_QQE52375_1_1865	optimal	52.68612231255405
./model.xml	obj	G_lcl_CP066290_1_prot_QQE52378_1_1868	optimal	52.68612231256527
./model.xml	obj	G_lcl_CP066290_1_prot_QQE52379_1_1869	optimal	52.68612231255424
./model.xml	obj	G_lcl_CP066290_1_prot_QQE52380_1_1870	optimal	52.682284483181576
./model.xml	obj	G_lcl_CP066290_1_prot_QQE52395_1_1885	optimal	52.68612231255443
./model.xml	obj	G_lcl_CP066290_1_prot_QQE52396_1_1887	optimal	52.686122312553586
./model.xml	obj	G_lcl_CP066290_1_prot_QQE52397_1_1888	optimal	52.68612231255416
./model.xml	obj	G_lcl_CP066290_1_prot_QQE52398_1_1889	optimal	52.686122312554126
./model.xml	obj	G_lcl_CP066290_1_prot_QQE52399_1_1890	optimal	52.68612231255418
./model.xml	obj	G_lcl_CP066290_1_prot_QQE52404_1_1895	optimal	52.68612231255416
./model.xml	obj	G_lcl_CP066290_1_prot_QQE52429_1_1922	optimal	52.68612231255416
./model.xml	obj	G_lcl_CP066290_1_prot_QQE52430_1_1923	optimal	52.686122312554055
./model.xml	obj	G_lcl_CP066290_1_prot_QQE52432_1_1925	optimal	52.686122312554126
./model.xml	obj	G_lcl_CP066290_1_prot_QQE52433_1_1927	optimal	52.68612231255485
./model.xml	obj	G_lcl_CP066290_1_prot_QQE52434_1_1928	optimal	52.686122312554154
./model.xml	obj	G_lcl_CP066290_1_prot_QQE52442_1_1936	optimal	52.68612231256527
./model.xml	obj	G_lcl_CP066290_1_prot_QQE52445_1_1939	optimal	52.68612231255412
./model.xml	obj	G_lcl_CP066290_1_prot_QQE52448_1_1943	optimal	52.686122312554126
./model.xml	obj	G_lcl_CP066290_1_prot_QQE52460_1_1956	optimal	52.68612231255412
./model.xml	obj	G_lcl_CP066290_1_prot_QQE52461_1_1957	optimal	52.686122312554126
./model.xml	obj	G_lcl_CP066290_1_prot_QQE52466_1_1963	optimal	52.686122312554126
./model.xml	obj	G_lcl_CP066290_1_prot_QQE52475_1_1973	optimal	52.686122312553316
./model.xml	obj	G_lcl_CP066290_1_prot_QQE52477_1_1976	optimal	-3.8299087709741124e-15
./model.xml	obj	G_lcl_CP066290_1_prot_QQE52478_1_1977	optimal	8.152373039889854e-13
./model.xml	obj	G_lcl_CP066290_1_prot_QQE52483_1_1982	optimal	52.68612231255413
./model.xml	obj	G_lcl_CP066290_1_prot_QQE52487_1_1986	optimal	52.68612231255412
./model.xml	obj	G_lcl_CP066290_1_prot_QQE52503_1_2010	optimal	52.686122312554154
./model.xml	obj	G_lcl_CP066290_1_prot_QQE52507_1_2014	optimal	52.68612231255424
./model.xml	obj	G_lcl_CP066290_1_prot_QQE52509_1_2016	optimal	52.686122312554176
./model.xml	obj	G_lcl_CP066290_1_prot_QQE52510_1_2017	optimal	52.686122312554104
./model.xml	obj	G_lcl_CP066290_1_prot_QQE52511_1_2018	optimal	52.68612231255443
./model.xml	obj	G_lcl_CP066290_1_prot_QQE52512_1_2019	optimal	52.68612231255412
./model.xml	obj	G_lcl_CP066290_1_prot_QQE52513_1_2020	optimal	52.686122312554126
./model.xml	obj	G_lcl_CP066290_1_prot_QQE52529_1_2038	optimal	52.686122312553586
./model.xml	obj	G_lcl_CP066290_1_prot_QQE52533_1_2042	optimal	52.686122312554126
./model.xml	obj	G_lcl_CP066290_1_prot_QQE52534_1_2043	optimal	52.68612231255212
./model.xml	obj	G_lcl_CP066290_1_prot_QQE52539_1_2048	optimal	52.68612231255415
./model.xml	obj	G_lcl_CP066290_1_prot_QQE52541_1_2050	optimal	52.68612231255403
./model.xml	obj	G_lcl_CP066290_1_prot_QQE52543_1_2052	optimal	37.18477634318617
./model.xml	obj	G_lcl_CP066290_1_prot_QQE52544_1_2053	optimal	37.1847763431862
./model.xml	obj	G_lcl_CP066290_1_prot_QQE52545_1_2054	optimal	37.18477634318619
./model.xml	obj	G_lcl_CP066290_1_prot_QQE52554_1_2063	optimal	52.68612231255414
./model.xml	obj	G_lcl_CP066290_1_prot_QQE52555_1_2065	optimal	52.686122312554104
./model.xml	obj	G_lcl_CP066290_1_prot_QQE52556_1_2066	optimal	52.68609071383649
./model.xml	obj	G_lcl_CP066290_1_prot_QQE52584_1_2105	optimal	52.68612231255413
./model.xml	obj	G_lcl_CP066290_1_prot_QQE52586_1_2107	optimal	52.68612231255412
./model.xml	obj	G_lcl_CP066290_1_prot_QQE52590_1_2111	optimal	52.68612231255414
./model.xml	obj	G_lcl_CP066290_1_prot_QQE52593_1_2114	optimal	52.68612231255413
./model.xml	obj	G_lcl_CP066290_1_prot_QQE52597_1_2118	optimal	52.68612231255414
./model.xml	obj	G_lcl_CP066290_1_prot_QQE52599_1_2120	optimal	52.68612231256527
./model.xml	obj	G_lcl_CP066290_1_prot_QQE52600_1_2121	optimal	52.68612231255424
./model.xml	obj	G_lcl_CP066290_1_prot_QQE52602_1_2123	optimal	52.68612231255441
./model.xml	obj	G_lcl_CP066290_1_prot_QQE52604_1_2125	optimal	52.68612231255416
./model.xml	obj	G_lcl_CP066290_1_prot_QQE52605_1_2126	optimal	52.686122312554176
./model.xml	obj	G_lcl_CP066290_1_prot_QQE52606_1_2127	optimal	52.686122312554104
./model.xml	obj	G_lcl_CP066290_1_prot_QQE52607_1_2128	optimal	52.686122312554055
./model.xml	obj	G_lcl_CP066290_1_prot_QQE52609_1_2131	optimal	52.68612231255412
./model.xml	obj	G_lcl_CP066290_1_prot_QQE52610_1_2132	optimal	52.68612231255409
./model.xml	obj	G_lcl_CP066290_1_prot_QQE52611_1_2133	optimal	52.68612231255413
./model.xml	obj	G_lcl_CP066290_1_prot_QQE52614_1_2136	optimal	52.6861223125542
./model.xml	obj	G_lcl_CP066290_1_prot_QQE52616_1_2138	optimal	52.686122312554104
./model.xml	obj	G_lcl_CP066290_1_prot_QQE52617_1_2139	optimal	52.68612231255416
./model.xml	obj	G_lcl_CP066290_1_prot_QQE52619_1_2142	optimal	52.68612231255416
./model.xml	obj	G_lcl_CP066290_1_prot_QQE52620_1_2143	optimal	52.68612231255412
./model.xml	obj	G_lcl_CP066290_1_prot_QQE52629_1_2154	optimal	0.0
./model.xml	obj	G_lcl_CP066290_1_prot_QQE52630_1_2156	optimal	0.0
./model.xml	obj	G_lcl_CP066290_1_prot_QQE52631_1_2157	optimal	52.6861223125541
./model.xml	obj	G_lcl_CP066290_1_prot_QQE52632_1_2159	optimal	52.686122312554126
./model.xml	obj	G_lcl_CP066290_1_prot_QQE52634_1_2163	optimal	52.686122312554104
./model.xml	obj	G_lcl_CP066290_1_prot_QQE52635_1_2164	optimal	52.68612231255412
